ID,x,y,time
45663,48.168786,-122.721235,23-07-18 05:49:05
45663,48.15849,-122.800701,23-07-18 06:06:01
45663,48.134334,-122.89517,23-07-18 06:23:05
45663,48.132725,-122.900832,23-07-18 06:40:09
45663,48.131973,-122.906151,23-07-18 06:57:03
45663,48.131412,-122.90999,23-07-18 07:14:02
45663,48.127222,-122.922823,23-07-18 09:29:19
45663,48.127416,-122.92369,23-07-18 10:14:11
45663,48.127755,-122.925369,23-07-18 10:29:14
45663,48.126058,-122.921031,23-07-18 10:44:05
45663,48.126698,-122.923841,23-07-18 11:14:09
45663,48.152089,-122.782271,23-07-18 11:31:05
45663,48.153776,-122.774981,23-07-18 11:48:03
45663,48.153382,-122.767554,23-07-18 12:06:01
45663,48.154967,-122.761406,23-07-18 12:23:01
45663,48.15579,-122.763203,23-07-18 12:40:01
45663,48.153971,-122.765903,23-07-18 12:56:58
45663,48.153158,-122.775241,23-07-18 13:13:56
45663,48.151675,-122.783449,23-07-18 13:30:58
45663,48.15098,-122.789924,23-07-18 13:48:05
45663,48.138965,-122.727919,23-07-18 14:05:01
45663,48.121934,-122.709269,23-07-18 14:21:57
45663,48.126009,-122.726427,23-07-18 14:38:56
45663,48.131617,-122.738922,23-07-18 14:55:57
45663,48.138376,-122.746043,23-07-18 15:12:56
45663,48.14846,-122.751042,23-07-18 15:29:58
45663,48.159885,-122.770015,23-07-18 15:46:56
45663,48.169199,-122.795473,23-07-18 16:03:58
