ID,time,mu.x,nu.x,mu.y,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,tod
44072,22-06-23 19:59:42,506054.003047812,-75.9453526058208,5330423.610143,41.2766060960041,1054.49845898418,5535.92413242812,1054.49845898418,5535.92413242812,86.4375774372879,19.9833333333333
44072,22-06-23 20:14:42,506035.001754223,-76.0211767974304,5330433.94144155,41.3381917117854,1205.43643548716,5535.88339833852,1205.43643548716,5535.88339833852,86.5336085903419,20.2333333333333
44072,22-06-23 20:29:42,506015.996294192,-76.0220096972898,5330444.27612471,41.3388783157038,1242.78920175547,5535.88294673939,1242.78920175547,5535.88294673939,86.5346683059189,20.4833333333333
44072,22-06-23 20:44:42,505996.990840858,-76.0210535702339,5330454.61085236,41.3390104513484,1177.40222523996,5535.88448217627,1177.40222523996,5535.88448217627,86.5338914589253,20.7333333333333
44072,22-06-23 20:59:42,505977.990156004,-75.934275906026,5330464.94619544,41.3502013136745,989.165810165313,5536.01986990654,989.165810165313,5536.01986990654,86.4630175627354,20.9833333333333
44072,22-06-23 21:14:42,505959.418095571,-68.134923638189,5330475.33681351,42.3559982744783,577.452162520845,5546.51115567255,577.452162520845,5546.51115567255,80.2271675245329,21.2333333333333
44072,22-06-23 21:24:04.999992,505954.400678316,55.5108492738353,5330482.68790841,58.3012381104669,0,5266.22749223768,0,5266.22749223768,80.50148291998,21.4
44072,22-06-23 21:29:42,505965.79183535,156.864508570079,5330488.87361249,68.8895430200712,291.713900937203,4284.86324169162,291.713900937203,4284.86324169162,171.32496369895,21.4833333333333
44072,22-06-23 21:39:12,505986.755226357,38.5338542460971,5330496.50405364,-7.13419680693634,0,5157.07019537256,0,5157.07019537256,39.188706117191,21.65
44072,22-06-23 21:44:42,505983.324765063,-81.7188735188795,5330491.93202721,-74.766212029057,352.848409377171,5091.97073832912,352.848409377171,5091.97073832912,110.760826786227,21.7333333333333
44072,22-06-23 21:59:42,505957.440516976,-107.630349323214,5330470.67621457,-79.7409316918143,488.828190676438,4990.0498995501,488.828190676438,4990.0498995501,133.951141400571,21.9833333333333
44072,22-06-23 22:09:21,505941.990700034,-66.8648322491135,5330466.55849311,109.182967818453,0,5146.39621482839,0,5146.39621482839,128.030567652212,22.15
44072,22-06-23 22:14:42,505938.065175422,-28.8057590616272,5330485.0312719,260.988349360048,281.511989087499,4277.31925392529,281.511989087499,4277.31925392529,262.573209327987,22.2333333333333
44072,22-06-23 22:24:19,505938.436520676,67.5466289282494,5330521.35098489,84.542408770504,0,4952.18275107048,0,4952.18275107048,108.212596125819,22.4
44072,22-06-23 22:29:42,505948.517331218,134.510017514823,5330518.92447051,-89.5745592816085,278.041363829197,4261.52472713699,278.041363829197,4261.52472713699,161.606146177465,22.4833333333333
44072,22-06-23 22:39:09.999992,505962.188180604,-56.6569359461187,5330507.37096555,28.4073109809087,0,4955.61338282155,0,4955.61338282155,63.3796789828463,22.65
44072,22-06-23 22:44:42,505946.689952888,-229.721715914587,5330517.77098236,159.102078802585,284.935080325326,4288.90883558977,284.935080325326,4288.90883558977,279.437896932478,22.7333333333333
44072,22-06-23 22:54:23.000008,505912.298439488,-111.872659298486,5330540.55261489,50.9908452892658,0,4957.47829042145,0,4957.47829042145,122.94534640168,22.9
44072,22-06-23 22:59:42,505909.736852936,21.2554209537374,5330538.69128097,-62.9872629208898,277.292264587384,4274.25127946404,277.292264587384,4274.25127946404,66.4769750378722,22.9833333333333
44072,22-06-23 23:09:18.000008,505918.934775574,100.756019833673,5330527.22165849,-52.1505153205961,0,4953.17908014641,0,4953.17908014641,113.452420780375,23.15
44072,22-06-23 23:14:42,505930.311243566,139.852732087906,5330524.32699732,-20.1652076717571,280.323027951683,4279.4818611603,280.323027951683,4279.4818611603,141.299052625617,23.2333333333333
44072,22-06-23 23:24:11,505949.820233004,68.6507798204911,5330522.47428768,-1.63230823777295,0,5221.75621797877,0,5221.75621797877,68.6701827589286,23.4
44072,22-06-23 23:29:42,505952.108126644,-0.605375713577333,5330522.90553171,8.37234843695894,379.665642374972,5423.26663552512,379.665642374972,5423.26663552512,8.39420622241544,23.4833333333333
44072,22-06-23 23:44:42,505948.76347895,-16.7954382186918,5330525.4599115,10.710992938747,808.540660696789,5366.07370430187,808.540660696789,5366.07370430187,19.9201434405424,23.7333333333333
44072,22-06-23 23:59:42,505944.529299508,-16.9715988850014,5330528.14204223,10.7227990329768,849.15134104587,5365.45645774896,849.15134104587,5365.45645774896,20.0751983256701,23.9833333333333
44072,22-06-24 00:14:42,505940.304854197,-16.6163429145792,5330530.75538509,9.44538586037728,562.995559485153,5385.81562996729,562.995559485153,5385.81562996729,19.1132981430809,0.233333333333333
44072,22-06-24 00:24:25.000008,505937.905385204,-10.3191670278981,5330531.24264537,-13.0758593730807,0,5226.74698067546,0,5226.74698067546,16.6572298565591,0.4
44072,22-06-24 00:29:42,505937.296189534,-4.75630186958706,5330529.05940734,-31.525542348037,282.014184040449,4290.52840568618,282.014184040449,4290.52840568618,31.8823184196587,0.483333333333333
44072,22-06-24 00:39:26.999992,505937.019947512,4.03893223044716,5330524.0170784,-22.7829203839224,0,4958.16831097937,0,4958.16831097937,23.1381597103636,0.65
44072,22-06-24 00:44:42,505937.701846127,9.66129376120286,5330522.62240754,-11.9364220863097,276.090564851463,4283.60082173865,276.090564851463,4283.60082173865,15.3563918080648,0.733333333333333
44072,22-06-24 00:54:24,505938.51150799,-9.02284107209661,5330520.79532046,-13.801076933642,0,4952.62546534664,0,4952.62546534664,16.4888260813382,0.9
44072,22-06-24 00:59:42,505936.787618612,-25.4540725492401,5330519.38603265,-16.9114885412743,277.643656509563,4284.85600691552,277.643656509563,4284.85600691552,30.5599125329839,0.983333333333333
44072,22-06-24 01:09:24,505932.934260534,-13.5731050105882,5330517.34393678,-0.535480762772295,0,4956.32151903002,0,4956.32151903002,13.5836636912047,1.15
44072,22-06-24 01:14:42,505932.473971233,-0.220686015079521,5330518.09423742,13.7122423173913,278.456459792191,4292.43322603858,278.456459792191,4292.43322603858,13.7140180723269,1.23333333333333
44072,22-06-24 01:24:21.999992,505932.856739902,4.04037967127419,5330520.34486435,9.34010464022705,0,5146.3546321644,0,5146.3546321644,10.1765525881035,1.4
44072,22-06-24 01:29:42,505933.273243722,5.06879672517577,5330520.81109834,2.81435927737217,345.095638917677,5097.82738036509,345.095638917677,5097.82738036509,5.79769940435716,1.48333333333333
44072,22-06-24 01:44:42,505934.602274284,5.53704471253225,5330521.13016044,-0.00776405903709221,492.031503056461,4987.38618917765,492.031503056461,4987.38618917765,5.53705015592184,1.73333333333333
44072,22-06-24 01:54:30.000008,505935.684584968,9.36353412993278,5330520.12549842,-21.5838021559702,0,5148.45792446632,0,5148.45792446632,23.527351889035,1.9
44072,22-06-24 01:59:42,505936.694886284,13.5277866135419,5330517.17588536,-43.4983771684733,278.795624068958,4297.60060964255,278.795624068958,4297.60060964255,45.5533733871848,1.98333333333333
44072,22-06-24 02:09:31.999992,505940.314552053,42.5571261572884,5330504.23607334,-161.921503430434,0,4958.65616876186,0,4958.65616876186,167.420674529579,2.15
44072,22-06-24 02:14:42,505945.208047397,64.717286637423,5330485.3198709,-251.826942617448,274.725317362634,4298.34282020408,274.725317362634,4298.34282020408,260.009877154238,2.23333333333333
44072,22-06-24 02:24:33,505954.659862351,30.1898479140673,5330448.12101559,-125.18076421675,0,4954.41136766014,0,4954.41136766014,128.769758277959,2.4
44072,22-06-24 02:29:42,505955.423742881,-4.61557771995718,5330444.16363069,3.87995289770562,274.09122568955,4297.95265213567,274.09122568955,4297.95265213567,6.02972571327912,2.48333333333333
44072,22-06-24 02:39:33,505951.82527971,-52.649067028191,5330454.7869741,170.028255432266,0,4952.43929796217,0,4952.43929796217,177.993067011833,2.65
44072,22-06-24 02:44:42,505945.545180004,-85.2535462064486,5330475.2835742,277.487617331492,273.59824560841,4292.36752853248,273.59824560841,4292.36752853248,290.288726810194,2.73333333333333
44072,22-06-24 02:54:30.000008,505931.372321455,-77.6119483123096,5330516.67542783,148.259893268042,0,4949.25418623857,0,4949.25418623857,167.345781161892,2.9
44072,22-06-24 02:59:42,505925.398944474,-62.9218225678035,5330522.42212749,16.9838432752583,274.171479187752,4280.90329253068,274.171479187752,4280.90329253068,65.1736655993253,2.98333333333333
44072,22-06-24 03:09:23.000008,505917.601813924,-16.6824028819535,5330520.99596795,-24.035233689045,0,4954.67022111462,0,4954.67022111462,29.2573926453267,3.15
44072,22-06-24 03:14:42,505918.1341346,19.1791573907186,5330518.45937984,-30.2898312978825,279.445880270223,4299.36855828853,279.445880270223,4299.36855828853,35.8512755459571,3.23333333333333
44072,22-06-24 03:24:31.999992,505921.55076466,11.6024726826635,5330515.99837094,26.7858012114726,0,4954.77951073506,0,4954.77951073506,29.1906923332161,3.4
44072,22-06-24 03:29:42,505921.877289285,-0.152574773671024,5330520.83160134,71.6238175215488,273.472119237044,4283.97980854252,273.472119237044,4283.97980854252,71.6239800305853,3.48333333333333
44072,22-06-24 03:39:25.000008,505923.398274949,38.4635406900843,5330528.33775894,-36.0257578856889,0,4955.62902162783,0,4955.62902162783,52.700087226266,3.65
44072,22-06-24 03:44:42,505928.82305797,77.1404592720552,5330519.54036899,-139.22063818042,278.969532386603,4305.64826710218,278.969532386603,4305.64826710218,159.163552838164,3.73333333333333
44072,22-06-24 03:54:36,505947.249333163,186.386903228238,5330490.23856934,-237.307115396706,0,4952.72076741663,0,4952.72076741663,301.752787415325,3.9
44072,22-06-24 03:59:42,505967.223672879,258.78464686936,5330467.17358556,-284.732576770986,270.887430494661,4278.72258974568,270.887430494661,4278.72258974568,384.762438044496,3.98333333333333
44072,22-06-24 04:09:23.000008,505997.010915038,-34.2051204233722,5330437.93956171,102.672386078986,0,4947.95624475399,0,4947.95624475399,108.220188164361,4.15
44072,22-06-24 04:14:42,505979.456683763,-291.262630147014,5330465.62345435,430.507772350247,277.987409786846,4283.80450067461,277.987409786846,4283.80450067461,519.779628086873,4.23333333333333
44072,22-06-24 04:24:23.000008,505935.154606329,-136.770712731254,5330528.9056759,173.008504363494,0,4963.04835761249,0,4963.04835761249,220.54063218171,4.4
44072,22-06-24 04:29:42,505933.02409451,40.8717726157859,5330528.69445368,-102.761799432702,281.270332598374,4317.88733062825,281.270332598374,4317.88733062825,110.59154225981,4.48333333333333
44072,22-06-24 04:39:36,505939.709692682,-28.1960786134058,5330513.46076627,40.0153771123708,0,5153.36627846304,0,5153.36627846304,48.9514990027742,4.65
44072,22-06-24 04:44:42,505932.467151149,-119.702729261953,5330525.95400755,211.705551908944,334.257385857067,5103.86000983569,334.257385857067,5103.86000983569,243.203585709238,4.73333333333333
44072,22-06-24 04:59:42,505898.201964976,-133.345608755873,5330587.0741554,238.29003889018,493.399432508794,4982.32997702882,493.399432508794,4982.32997702882,273.062619208045,4.98333333333333
44072,22-06-24 05:09:36,505886.110255409,79.5404916139265,5330608.65963112,-142.659613692992,0,5145.74737040209,0,5145.74737040209,163.335407016418,5.15
44072,22-06-24 05:14:42,505902.131144305,253.395123912649,5330580.03705469,-450.941953335024,275.706365541313,4298.00639832004,275.706365541313,4298.00639832004,517.259832289647,5.23333333333333
44072,22-06-24 05:24:26.999992,505945.819128155,237.975619207985,5330506.02016206,-342.018768805349,0,5146.18771519267,0,5146.18771519267,416.664413590302,5.4
44072,22-06-24 05:29:42,505963.923403389,188.287690632131,5330484.6971922,-184.920417084479,341.197889794178,5099.8459780664,341.197889794178,5099.8459780664,263.908724937768,5.48333333333333
44072,22-06-24 05:44:42,506007.550973945,158.043082539984,5330447.15168297,-131.361475107619,492.458120046771,4985.49967405475,492.458120046771,4985.49967405475,205.507793237117,5.73333333333333
44072,22-06-24 05:54:31.999992,506018.591675121,-161.244485283397,5330436.73957316,106.977337378538,0,5147.62799743727,0,5147.62799743727,193.504353302217,5.9
44072,22-06-24 05:59:42,505990.702109431,-416.930076879752,5330456.4349406,299.210409116815,277.827284477245,4298.66921267501,277.827284477245,4298.66921267501,513.183746752377,5.98333333333333
44072,22-06-24 06:09:33,505927.292836141,-204.186130779373,5330504.00028109,188.043925455403,0,4956.82186486462,0,4956.82186486462,277.58330984288,6.15
44072,22-06-24 06:14:42,505922.014517189,22.8365675131645,5330513.15279002,59.3872891548336,273.848498261356,4294.52639996543,273.848498261356,4294.52639996543,63.626715528488,6.23333333333333
44072,22-06-24 06:24:31,505928.165284967,-15.5892564838791,5330523.78560659,131.181257080459,0,4955.30009182088,0,4955.30009182088,132.104303968227,6.4
44072,22-06-24 06:29:42,505922.68738969,-89.772801631446,5330539.60255492,210.512803334085,275.662837538904,4303.90950183667,275.662837538904,4303.90950183667,228.85540474355,6.48333333333333
44072,22-06-24 06:39:36,505911.973826065,29.4257969526883,5330566.67216449,11.4783218172819,0,4953.37430445146,0,4953.37430445146,31.5852718532219,6.65
44072,22-06-24 06:44:42,505920.413622978,139.391634516692,5330558.10916299,-166.866454363092,271.952201682575,4291.68300320515,271.952201682575,4291.68300320515,217.426864404895,6.73333333333333
44072,22-06-24 06:54:30.000008,505940.734032376,40.7914512280835,5330530.24524367,-107.269114707666,0,4951.16289370487,0,4951.16289370487,114.763258334101,6.9
44072,22-06-24 06:59:42,505938.570762958,-63.4646852878164,5330525.72395584,-18.4886768146345,275.276224908727,4293.69258331334,275.276224908727,4293.69258331334,66.1029307144364,6.98333333333333
44072,22-06-24 07:09:30.000008,505927.566776052,-36.4301415125387,5330526.89714329,38.4278464547135,0,4957.21201886706,0,4957.21201886706,52.9514361823231,7.15
44072,22-06-24 07:14:42,505926.772659406,7.04754935963408,5330531.80582453,66.5898351039398,276.396454391152,4304.89918581144,276.396454391152,4304.89918581144,66.9617360224955,7.23333333333333
44072,22-06-24 07:24:30.000008,505928.817142942,9.51281097318893,5330541.0142902,18.9804040603147,0,5146.93161019262,0,5146.93161019262,21.2308575169359,7.4
44072,22-06-24 07:29:42,505929.280164062,2.84475316852317,5330540.17874751,-26.8170032905321,338.852475275008,5100.99598117858,338.852475275008,5100.99598117858,26.9674671794411,7.48333333333333
44072,22-06-24 07:44:42,505929.713126408,2.38669982378701,5330531.07371904,-39.307580764119,492.604303675881,4984.32011411787,492.604303675881,4984.32011411787,39.3799725949194,7.73333333333333
44072,22-06-24 07:54:33,505931.215669906,26.2784635960911,5330524.23335953,-47.4334950728569,0,5145.88495790569,0,5145.88495790569,54.2263229787695,7.9
44072,22-06-24 07:59:42,505934.492702044,44.5737399538976,5330519.83190037,-53.1106224284732,276.944037668263,4294.77089028041,276.944037668263,4294.77089028041,69.3365452572994,7.98333333333333
44072,22-06-24 08:09:31,505940.30624918,4.83380356550705,5330512.23875233,-26.826346299388,0,4956.42502213037,0,4956.42502213037,27.2583659210268,8.15
44072,22-06-24 08:14:42,505938.734356767,-31.7067229504977,5330511.18427711,-3.2913356976214,274.970907552054,4295.31302700979,274.970907552054,4295.31302700979,31.8770947693489,8.23333333333333
44072,22-06-24 08:24:31,505933.312189564,-22.338515545764,5330511.67575798,9.9122575185019,0,4959.16313504607,0,4959.16313504607,24.4389469065555,8.4
44072,22-06-24 08:29:42,505932.223941677,-6.41800792567522,5330512.87549228,16.2964028191713,276.600795371235,4312.97240890781,276.600795371235,4312.97240890781,17.5146672985451,8.48333333333333
44072,22-06-24 08:39:31.999992,505932.489407161,16.0597562888792,5330515.78739767,19.0297274996299,0,5225.96995781644,0,5225.96995781644,24.9007289204225,8.65
